,work_year,experience_level,employment_type,job_title,salary,salary_currency,salary_in_usd,employee_residence,remote_ratio,company_location,company_size,job_category
326,2024,MI,FT,Data Scientist,88566,USD,88566,CA,0,CA,M,Data Scientist
327,2024,SE,FT,Data Scientist,212810,USD,212810,US,100,US,M,Data Scientist
328,2024,SE,FT,Data Scientist,114590,USD,114590,US,100,US,M,Data Scientist
329,2024,SE,FT,Software Engineer,227740,USD,227740,US,0,US,M,Data Engineer
330,2024,SE,FT,Software Engineer,170805,USD,170805,US,0,US,M,Data Engineer
331,2024,SE,FT,Data Engineer,281000,USD,281000,US,0,US,M,Data Engineer
332,2024,SE,FT,Data Engineer,206000,USD,206000,US,0,US,M,Data Engineer
333,2024,SE,FT,Data Engineer,250200,USD,250200,US,0,US,M,Data Engineer
334,2024,SE,FT,Data Engineer,117200,USD,117200,US,0,US,M,Data Engineer
335,2024,SE,FT,Data Engineer,105000,USD,105000,US,100,US,M,Data Engineer
336,2024,SE,FT,Data Engineer,75000,USD,75000,US,100,US,M,Data Engineer
337,2024,SE,FT,Data Engineer,216000,USD,216000,US,0,US,M,Data Engineer
338,2024,SE,FT,Data Engineer,135000,USD,135000,US,0,US,M,Data Engineer
339,2024,MI,FT,Data Engineer,115000,USD,115000,US,100,US,M,Data Engineer
340,2024,MI,FT,Data Engineer,98000,USD,98000,US,100,US,M,Data Engineer
341,2024,MI,FT,AI Engineer,113600,USD,113600,US,0,US,M,Data Engineer
342,2024,MI,FT,AI Engineer,68200,USD,68200,US,0,US,M,Data Engineer
343,2024,MI,FT,AI Engineer,70000,GBP,87500,GB,0,GB,M,Data Engineer
344,2024,MI,FT,AI Engineer,70000,GBP,87500,GB,0,GB,M,Data Engineer
345,2024,MI,FT,Engineering Manager,290180,USD,290180,US,100,US,M,Data Manager
346,2024,MI,FT,Engineering Manager,274206,USD,274206,US,100,US,M,Data Manager
347,2024,MI,FT,Software Developer,110000,USD,110000,CA,0,CA,M,Other
348,2024,MI,FT,Software Developer,81000,USD,81000,CA,0,CA,M,Other
349,2024,SE,FT,Software Engineer,314400,USD,314400,US,0,US,M,Data Engineer
350,2024,SE,FT,Software Engineer,161600,USD,161600,US,0,US,M,Data Engineer
351,2024,SE,FT,Research Scientist,304000,USD,304000,US,0,US,M,Data Scientist
352,2024,SE,FT,Research Scientist,190000,USD,190000,US,0,US,M,Data Scientist
353,2024,SE,FT,Software Engineer,182400,USD,182400,US,0,US,M,Data Engineer
354,2024,SE,FT,Software Engineer,136100,USD,136100,US,0,US,M,Data Engineer
355,2024,SE,FT,Software Developer,81640,USD,81640,US,0,US,M,Other
356,2024,SE,FT,Software Developer,52000,USD,52000,US,0,US,M,Other
357,2024,MI,FT,Research Scientist,238600,USD,238600,US,0,US,M,Data Scientist
358,2024,MI,FT,Research Scientist,112000,USD,112000,US,0,US,M,Data Scientist
359,2024,SE,FT,Software Engineer,250200,USD,250200,US,0,US,M,Data Engineer
360,2024,SE,FT,Software Engineer,117200,USD,117200,US,0,US,M,Data Engineer
361,2024,SE,FT,Applied Scientist,281700,USD,281700,US,0,US,M,Data Scientist
362,2024,SE,FT,Applied Scientist,137900,USD,137900,US,0,US,M,Data Scientist
363,2024,SE,FT,Software Engineer,193000,USD,193000,US,100,US,M,Data Engineer
364,2024,SE,FT,Software Engineer,123000,USD,123000,US,100,US,M,Data Engineer
365,2024,SE,FT,Machine Learning Engineer,366000,USD,366000,US,0,US,M,Data Engineer
366,2024,SE,FT,Machine Learning Engineer,208000,USD,208000,US,0,US,M,Data Engineer
367,2024,SE,FT,Machine Learning Engineer,270400,USD,270400,US,0,US,M,Data Engineer
368,2024,SE,FT,Machine Learning Engineer,145600,USD,145600,US,0,US,M,Data Engineer
369,2024,SE,FT,Machine Learning Engineer,160000,USD,160000,US,0,US,M,Data Engineer
370,2024,SE,FT,Machine Learning Engineer,160000,USD,160000,US,0,US,M,Data Engineer
371,2024,SE,FT,Business Intelligence Engineer,108500,USD,108500,US,0,US,M,Data Engineer
372,2024,SE,FT,Business Intelligence Engineer,78800,USD,78800,US,0,US,M,Data Engineer
373,2024,MI,FT,Statistical Programmer,213400,USD,213400,US,0,US,M,Other
374,2024,MI,FT,Statistical Programmer,135500,USD,135500,US,0,US,M,Other
375,2024,SE,FT,Analytics Engineer,267800,USD,267800,US,0,US,M,Data Analyst
376,2024,SE,FT,Analytics Engineer,118450,USD,118450,US,0,US,M,Data Analyst
377,2024,SE,FT,Data Architect,174500,USD,174500,US,100,US,M,Data Architect
378,2024,SE,FT,Data Architect,126800,USD,126800,US,100,US,M,Data Architect
379,2024,MI,FT,Data Analyst,130365,USD,130365,US,0,US,M,Data Analyst
380,2024,MI,FT,Data Analyst,79350,USD,79350,US,0,US,M,Data Analyst
381,2024,SE,FT,Data Analyst,124331,USD,124331,US,100,US,M,Data Analyst
382,2024,SE,FT,Data Analyst,82887,USD,82887,US,100,US,M,Data Analyst
383,2024,SE,FT,Data Analyst,108500,USD,108500,US,100,US,M,Data Analyst
384,2024,SE,FT,Data Analyst,78800,USD,78800,US,100,US,M,Data Analyst
385,2024,MI,FT,Data Engineer,217800,USD,217800,US,0,US,M,Data Engineer
386,2024,MI,FT,Data Engineer,108400,USD,108400,US,0,US,M,Data Engineer
387,2024,MI,FT,Data Engineer,172000,USD,172000,US,0,US,M,Data Engineer
388,2024,MI,FT,Data Engineer,75600,USD,75600,US,0,US,M,Data Engineer
389,2024,MI,FT,Data Engineer,137000,USD,137000,US,0,US,M,Data Engineer
390,2024,MI,FT,Data Engineer,60300,USD,60300,US,0,US,M,Data Engineer
391,2024,MI,FT,Data Engineer,220000,USD,220000,EG,0,EG,M,Data Engineer
392,2024,MI,FT,Data Engineer,96600,USD,96600,EG,0,EG,M,Data Engineer
393,2024,MI,FT,Data Engineer,96000,USD,96000,US,0,US,M,Data Engineer
394,2024,MI,FT,Data Engineer,47000,USD,47000,US,0,US,M,Data Engineer
395,2024,SE,FT,Data Engineer,172000,USD,172000,US,0,US,M,Data Engineer
396,2024,SE,FT,Data Engineer,75600,USD,75600,US,0,US,M,Data Engineer
397,2024,MI,FT,Data Engineer,137000,USD,137000,US,0,US,M,Data Engineer
398,2024,MI,FT,Data Engineer,60400,USD,60400,US,0,US,M,Data Engineer
399,2024,MI,FT,Data Management Specialist,141450,USD,141450,US,0,US,M,Other
400,2024,MI,FT,Data Management Specialist,104550,USD,104550,US,0,US,M,Other
401,2024,SE,FT,Data Scientist,220000,USD,220000,US,0,US,M,Data Scientist
402,2024,SE,FT,Data Scientist,96600,USD,96600,US,0,US,M,Data Scientist
403,2024,SE,FT,Data Scientist,199700,USD,199700,US,0,US,M,Data Scientist
404,2024,SE,FT,Data Scientist,165100,USD,165100,US,0,US,M,Data Scientist
405,2024,MI,FT,Data Scientist,172000,USD,172000,US,100,US,M,Data Scientist
406,2024,MI,FT,Data Scientist,75600,USD,75600,US,100,US,M,Data Scientist
407,2024,MI,FT,Data Scientist,172000,USD,172000,US,0,US,M,Data Scientist
408,2024,MI,FT,Data Scientist,75600,USD,75600,US,0,US,M,Data Scientist
409,2024,SE,FT,Data Scientist,144300,USD,144300,US,100,US,M,Data Scientist
410,2024,SE,FT,Data Scientist,104800,USD,104800,US,100,US,M,Data Scientist
411,2024,SE,FT,Software Engineer,150875,USD,150875,US,0,US,M,Data Engineer
412,2024,SE,FT,Software Engineer,119625,USD,119625,US,0,US,M,Data Engineer
413,2024,MI,FT,Software Engineer,303000,USD,303000,US,0,US,M,Data Engineer
414,2024,MI,FT,Software Engineer,172000,USD,172000,US,0,US,M,Data Engineer
415,2024,MI,FT,Software Engineer,228000,USD,228000,US,0,US,M,Data Engineer
416,2024,MI,FT,Software Engineer,129000,USD,129000,US,0,US,M,Data Engineer
417,2024,SE,FT,Software Engineer,177100,USD,177100,US,0,US,M,Data Engineer
418,2024,SE,FT,Software Engineer,130900,USD,130900,US,0,US,M,Data Engineer
419,2024,SE,FT,Software Engineer,177100,USD,177100,US,0,US,M,Data Engineer
420,2024,SE,FT,Software Engineer,112200,USD,112200,US,0,US,M,Data Engineer
421,2024,MI,FT,Software Engineer,151800,USD,151800,US,0,US,M,Data Engineer
422,2024,MI,FT,Software Engineer,112200,USD,112200,US,0,US,M,Data Engineer
423,2024,SE,FT,Machine Learning Engineer,339250,USD,339250,US,0,US,M,Data Engineer
424,2024,SE,FT,Machine Learning Engineer,180000,USD,180000,US,0,US,M,Data Engineer
425,2024,MI,FT,Data Engineer,169000,USD,169000,US,0,US,M,Data Engineer
426,2024,MI,FT,Data Engineer,106000,USD,106000,US,0,US,M,Data Engineer
427,2024,MI,FT,Data Engineer,227700,USD,227700,US,0,US,M,Data Engineer
428,2024,MI,FT,Data Engineer,125700,USD,125700,US,0,US,M,Data Engineer
429,2024,SE,FT,Data Engineer,265200,USD,265200,US,0,US,M,Data Engineer
430,2024,SE,FT,Data Engineer,125700,USD,125700,US,0,US,M,Data Engineer
431,2024,MI,FT,Software Engineer,230000,USD,230000,US,0,US,M,Data Engineer
432,2024,MI,FT,Software Engineer,120000,USD,120000,US,0,US,M,Data Engineer
433,2024,SE,FT,Software Engineer,419750,USD,419750,US,0,US,M,Data Engineer
434,2024,SE,FT,Software Engineer,272000,USD,272000,US,0,US,M,Data Engineer
435,2024,EX,FT,Head of AI,290000,USD,290000,US,0,US,M,Data Manager
436,2024,EX,FT,Head of AI,232000,USD,232000,US,0,US,M,Data Manager
437,2024,MI,FT,Data Analyst,85000,USD,85000,US,0,US,M,Data Analyst
438,2024,MI,FT,Data Analyst,70000,USD,70000,US,0,US,M,Data Analyst
439,2024,SE,FT,Data Analyst,80000,USD,80000,US,0,US,M,Data Analyst
440,2024,SE,FT,Data Analyst,21099,USD,21099,US,0,US,M,Data Analyst
441,2024,SE,FT,Software Engineer,209000,USD,209000,US,0,US,M,Data Engineer
442,2024,SE,FT,Software Engineer,148699,USD,148699,US,0,US,M,Data Engineer
443,2024,MI,FT,Software Engineer,223600,USD,223600,US,100,US,L,Data Engineer
444,2024,MI,FT,Software Engineer,129300,USD,129300,US,100,US,L,Data Engineer
445,2024,SE,FT,Data Engineer,207000,USD,207000,US,0,US,M,Data Engineer
446,2024,SE,FT,Data Engineer,140500,USD,140500,US,0,US,M,Data Engineer
447,2024,MI,FT,Data Engineer,265000,USD,265000,US,0,US,M,Data Engineer
448,2024,MI,FT,Data Engineer,164000,USD,164000,US,0,US,M,Data Engineer
449,2024,SE,FT,Data Engineer,297000,USD,297000,US,0,US,M,Data Engineer
450,2024,SE,FT,Data Engineer,138000,USD,138000,US,0,US,M,Data Engineer
451,2024,MI,FT,Data Engineer,107000,USD,107000,CA,0,CA,M,Data Engineer
452,2024,MI,FT,Data Engineer,90000,USD,90000,CA,0,CA,M,Data Engineer
453,2024,SE,FT,Applied Scientist,190000,USD,190000,US,100,US,M,Data Scientist
454,2024,SE,FT,Applied Scientist,130000,USD,130000,US,100,US,M,Data Scientist
455,2024,SE,FT,Applied Scientist,260000,USD,260000,US,0,US,L,Data Scientist
456,2024,SE,FT,Applied Scientist,150400,USD,150400,US,0,US,L,Data Scientist
457,2024,SE,FT,Data Architect,173100,USD,173100,US,100,US,M,Data Architect
458,2024,SE,FT,Data Architect,108200,USD,108200,US,100,US,M,Data Architect
459,2024,SE,FT,Software Developer,169200,USD,169200,CA,0,CA,M,Other
460,2024,SE,FT,Software Developer,106900,USD,106900,CA,0,CA,M,Other
461,2024,SE,FT,Software Engineer,210700,USD,210700,US,0,US,M,Data Engineer
462,2024,SE,FT,Software Engineer,110900,USD,110900,US,0,US,M,Data Engineer
463,2024,SE,FT,Data Governance Engineer,145000,USD,145000,US,100,US,M,Data Engineer
464,2024,SE,FT,Data Governance Engineer,115000,USD,115000,US,100,US,M,Data Engineer
465,2024,SE,FT,Software Engineer,271000,USD,271000,US,0,US,M,Data Engineer
466,2024,SE,FT,Software Engineer,244000,USD,244000,US,0,US,M,Data Engineer
467,2024,SE,FT,Software Engineer,271000,USD,271000,US,0,US,M,Data Engineer
468,2024,SE,FT,Software Engineer,244000,USD,244000,US,0,US,M,Data Engineer
469,2024,EX,FT,Machine Learning Engineer,351000,USD,351000,US,0,US,M,Data Engineer
470,2024,EX,FT,Machine Learning Engineer,171000,USD,171000,US,0,US,M,Data Engineer
471,2024,SE,FT,Machine Learning Engineer,237000,USD,237000,US,100,US,M,Data Engineer
472,2024,SE,FT,Machine Learning Engineer,161200,USD,161200,US,100,US,M,Data Engineer
473,2024,SE,FT,Machine Learning Engineer,237000,USD,237000,US,0,US,M,Data Engineer
474,2024,SE,FT,Machine Learning Engineer,161200,USD,161200,US,0,US,M,Data Engineer
475,2024,SE,FT,Machine Learning Engineer,320000,USD,320000,US,100,US,M,Data Engineer
476,2024,SE,FT,Machine Learning Engineer,217600,USD,217600,US,100,US,M,Data Engineer
477,2024,SE,FT,Machine Learning Engineer,320000,USD,320000,US,0,US,M,Data Engineer
478,2024,SE,FT,Machine Learning Engineer,217600,USD,217600,US,0,US,M,Data Engineer
479,2024,SE,FT,Machine Learning Engineer,230000,USD,230000,US,100,US,M,Data Engineer
480,2024,SE,FT,Machine Learning Engineer,185000,USD,185000,US,100,US,M,Data Engineer
481,2024,SE,FT,Machine Learning Engineer,297000,USD,297000,US,0,US,M,Data Engineer
482,2024,SE,FT,Machine Learning Engineer,168300,USD,168300,US,0,US,M,Data Engineer
483,2024,MI,FT,AI Engineer,210000,USD,210000,GB,0,GB,M,Data Engineer
484,2024,MI,FT,AI Engineer,50000,USD,50000,GB,0,GB,M,Data Engineer
485,2024,EN,FT,AI Research Scientist,100000,USD,100000,DE,50,DE,M,Data Scientist
486,2024,SE,FT,Data Scientist,305000,USD,305000,US,0,US,M,Data Scientist
487,2024,SE,FT,Data Scientist,214000,USD,214000,US,0,US,M,Data Scientist
488,2024,MI,FT,Data Scientist,173400,USD,173400,US,0,US,M,Data Scientist
489,2024,MI,FT,Data Scientist,108400,USD,108400,US,0,US,M,Data Scientist
490,2024,SE,FT,Data Scientist,99000,USD,99000,US,0,US,M,Data Scientist
491,2024,SE,FT,Data Scientist,95000,USD,95000,US,0,US,M,Data Scientist
492,2024,MI,FT,Data Scientist,170000,USD,170000,US,0,US,M,Data Scientist
493,2024,MI,FT,Data Scientist,163238,USD,163238,US,0,US,M,Data Scientist
494,2024,MI,FT,Data Scientist,109000,USD,109000,US,100,US,M,Data Scientist
495,2024,MI,FT,Data Scientist,93000,USD,93000,US,100,US,M,Data Scientist
496,2024,SE,FT,Data Scientist,304000,USD,304000,US,0,US,M,Data Scientist
497,2024,SE,FT,Data Scientist,190000,USD,190000,US,0,US,M,Data Scientist
498,2024,SE,FT,Data Scientist,118400,USD,118400,US,0,US,M,Data Scientist
499,2024,SE,FT,Data Scientist,100700,USD,100700,US,0,US,M,Data Scientist
500,2024,SE,FT,Data Scientist,224700,USD,224700,US,0,US,M,Data Scientist
501,2024,SE,FT,Data Scientist,134700,USD,134700,US,0,US,M,Data Scientist
502,2024,MI,FT,Data Scientist,146400,USD,146400,US,0,US,M,Data Scientist
503,2024,MI,FT,Data Scientist,87200,USD,87200,US,0,US,M,Data Scientist
504,2024,MI,FT,Data Scientist,162819,USD,162819,US,100,US,M,Data Scientist
505,2024,MI,FT,Data Scientist,95776,USD,95776,US,100,US,M,Data Scientist
506,2024,MI,FT,Data Scientist,167200,USD,167200,US,0,US,M,Data Scientist
507,2024,MI,FT,Data Scientist,83600,USD,83600,US,0,US,M,Data Scientist
508,2024,MI,FT,Machine Learning Model Engineer,280000,USD,280000,US,0,US,M,Data Engineer
509,2024,MI,FT,Machine Learning Model Engineer,230000,USD,230000,US,0,US,M,Data Engineer
510,2024,MI,FT,Data Specialist,34800,GBP,43500,GB,0,GB,M,Other
511,2024,MI,FT,Data Specialist,24000,GBP,30000,GB,0,GB,M,Other
512,2024,EN,FT,Insight Analyst,45000,GBP,56250,GB,0,GB,M,Data Analyst
513,2024,EN,FT,Insight Analyst,35000,GBP,43750,GB,0,GB,M,Data Analyst
514,2024,EX,FT,Data Engineer,142500,USD,142500,US,0,US,M,Data Engineer
515,2024,EX,FT,Data Engineer,90000,USD,90000,US,0,US,M,Data Engineer
516,2024,SE,FT,Data Engineer,179000,USD,179000,US,0,US,M,Data Engineer
517,2024,SE,FT,Data Engineer,112000,USD,112000,US,0,US,M,Data Engineer
518,2024,SE,FT,Data Engineer,228000,USD,228000,US,0,US,M,Data Engineer
519,2024,SE,FT,Data Engineer,99500,USD,99500,US,0,US,M,Data Engineer
520,2024,SE,FT,Data Engineer,179101,USD,179101,US,100,US,M,Data Engineer
521,2024,SE,FT,Data Engineer,105353,USD,105353,US,100,US,M,Data Engineer
522,2024,SE,FT,Data Engineer,143706,USD,143706,US,100,US,M,Data Engineer
523,2024,SE,FT,Data Engineer,84533,USD,84533,US,100,US,M,Data Engineer
524,2024,MI,FT,Data Analyst,168400,USD,168400,CA,0,CA,M,Data Analyst
525,2024,MI,FT,Data Analyst,91000,USD,91000,CA,0,CA,M,Data Analyst
526,2024,SE,FT,Data Analyst,142166,USD,142166,US,0,US,M,Data Analyst
527,2024,SE,FT,Data Analyst,88854,USD,88854,US,0,US,M,Data Analyst
528,2024,SE,FT,Data Analyst,194000,USD,194000,US,0,US,M,Data Analyst
529,2024,SE,FT,Data Analyst,122000,USD,122000,US,0,US,M,Data Analyst
530,2024,SE,FT,Data Architect,241600,USD,241600,US,0,US,M,Data Architect
531,2024,SE,FT,Data Architect,109800,USD,109800,US,0,US,M,Data Architect
532,2024,SE,FT,Research Scientist,173000,USD,173000,US,0,US,M,Data Scientist
533,2024,SE,FT,Research Scientist,117000,USD,117000,US,0,US,M,Data Scientist
534,2024,SE,FT,Research Scientist,337000,USD,337000,US,0,US,M,Data Scientist
535,2024,SE,FT,Research Scientist,237000,USD,237000,US,0,US,M,Data Scientist
536,2024,SE,FT,Software Engineer,276000,USD,276000,US,0,US,M,Data Engineer
537,2024,SE,FT,Software Engineer,165000,USD,165000,US,0,US,M,Data Engineer
538,2024,SE,FT,Applied Scientist,237000,USD,237000,US,0,US,M,Data Scientist
539,2024,SE,FT,Applied Scientist,161200,USD,161200,US,0,US,M,Data Scientist
540,2024,SE,FT,Software Engineer,155000,USD,155000,US,0,US,M,Data Engineer
541,2024,SE,FT,Software Engineer,135000,USD,135000,US,0,US,M,Data Engineer
542,2024,MI,FT,Software Engineer,208800,USD,208800,US,0,US,M,Data Engineer
543,2024,MI,FT,Software Engineer,98300,USD,98300,US,0,US,M,Data Engineer
544,2024,SE,FT,Software Developer,178300,USD,178300,US,0,US,M,Other
545,2024,SE,FT,Software Developer,114100,USD,114100,US,0,US,M,Other
546,2024,MI,FT,Software Engineer,208800,USD,208800,US,0,US,M,Data Engineer
547,2024,MI,FT,Software Engineer,98300,USD,98300,US,0,US,M,Data Engineer
548,2024,SE,FT,Software Developer,198300,USD,198300,US,0,US,M,Other
549,2024,SE,FT,Software Developer,94400,USD,94400,US,0,US,M,Other
550,2024,SE,FT,Software Engineer,223500,USD,223500,US,0,US,M,Data Engineer
551,2024,SE,FT,Software Engineer,94200,USD,94200,US,0,US,M,Data Engineer
552,2024,SE,FT,Software Engineer,178200,USD,178200,US,0,US,M,Data Engineer
553,2024,SE,FT,Software Engineer,74800,USD,74800,US,0,US,M,Data Engineer
554,2024,MI,FT,Software Engineer,208800,USD,208800,US,0,US,M,Data Engineer
555,2024,MI,FT,Software Engineer,98300,USD,98300,US,0,US,M,Data Engineer
556,2024,MI,FT,Artificial Intelligence Engineer,123000,USD,123000,US,0,US,M,Data Engineer
557,2024,MI,FT,Artificial Intelligence Engineer,54000,USD,54000,US,0,US,M,Data Engineer
558,2024,SE,FT,Data Lead,209660,USD,209660,US,0,US,M,Data Manager
559,2024,SE,FT,Data Lead,149240,USD,149240,US,0,US,M,Data Manager
560,2024,SE,FT,Data Analyst,128000,USD,128000,US,100,US,M,Data Analyst
561,2024,SE,FT,Data Analyst,64000,USD,64000,US,100,US,M,Data Analyst
562,2024,MI,FT,Data Analyst,130900,USD,130900,US,0,US,M,Data Analyst
563,2024,MI,FT,Data Analyst,83100,USD,83100,US,0,US,M,Data Analyst
564,2024,SE,FT,Data Analyst,158200,USD,158200,US,0,US,M,Data Analyst
565,2024,SE,FT,Data Analyst,112600,USD,112600,US,0,US,M,Data Analyst
566,2024,MI,FT,Software Engineer,193000,USD,193000,US,0,US,M,Data Engineer
567,2024,MI,FT,Software Engineer,84600,USD,84600,US,0,US,M,Data Engineer
568,2024,SE,FT,Software Engineer,165000,USD,165000,US,100,US,M,Data Engineer
569,2024,SE,FT,Software Engineer,105000,USD,105000,US,100,US,M,Data Engineer
570,2024,SE,FT,Data Scientist,193300,USD,193300,US,0,US,M,Data Scientist
571,2024,SE,FT,Data Scientist,122800,USD,122800,US,0,US,M,Data Scientist
572,2024,SE,FT,Data Engineer,180000,USD,180000,US,0,US,M,Data Engineer
573,2024,SE,FT,Data Engineer,90000,USD,90000,US,0,US,M,Data Engineer
574,2024,MI,FT,Data Engineer,172000,USD,172000,US,0,US,M,Data Engineer
575,2024,MI,FT,Data Engineer,75600,USD,75600,US,0,US,M,Data Engineer
576,2024,MI,FT,Principal Statistical Programmer,213400,USD,213400,US,0,US,M,Other
577,2024,MI,FT,Principal Statistical Programmer,135500,USD,135500,US,0,US,M,Other
578,2024,MI,FT,Machine Learning Engineer,123000,USD,123000,US,0,US,M,Data Engineer
579,2024,MI,FT,Machine Learning Engineer,54000,USD,54000,US,0,US,M,Data Engineer
580,2024,MI,FT,Business Intelligence Developer,187982,USD,187982,US,0,US,M,Other
581,2024,MI,FT,Business Intelligence Developer,113928,USD,113928,US,0,US,M,Other
582,2024,SE,FT,Business Intelligence Developer,200000,USD,200000,US,0,US,M,Other
583,2024,SE,FT,Business Intelligence Developer,96000,USD,96000,US,0,US,M,Other
584,2024,MI,FT,Data Scientist,128300,USD,128300,US,0,US,M,Data Scientist
585,2024,MI,FT,Data Scientist,85500,USD,85500,US,0,US,M,Data Scientist
586,2024,SE,FT,Data Scientist,286000,USD,286000,US,0,US,M,Data Scientist
587,2024,SE,FT,Data Scientist,132000,USD,132000,US,0,US,M,Data Scientist
588,2024,EN,FT,Data Scientist,137000,USD,137000,US,0,US,M,Data Scientist
589,2024,EN,FT,Data Scientist,60400,USD,60400,US,0,US,M,Data Scientist
590,2024,SE,FT,Data Scientist,259000,USD,259000,US,0,US,M,Data Scientist
591,2024,SE,FT,Data Scientist,155000,USD,155000,US,0,US,M,Data Scientist
592,2024,MI,FT,Data Scientist,188500,USD,188500,US,0,US,M,Data Scientist
593,2024,MI,FT,Data Scientist,103000,USD,103000,US,0,US,M,Data Scientist
594,2024,SE,FT,Data Scientist,119200,USD,119200,US,100,US,M,Data Scientist
595,2024,SE,FT,Data Scientist,86600,USD,86600,US,100,US,M,Data Scientist
596,2024,SE,FT,Data Scientist,206000,USD,206000,US,0,US,M,Data Scientist
597,2024,SE,FT,Data Scientist,106605,USD,106605,US,0,US,M,Data Scientist
598,2024,MI,FT,Data Scientist,107600,USD,107600,US,0,US,M,Data Scientist
599,2024,MI,FT,Data Scientist,64600,USD,64600,US,0,US,M,Data Scientist
600,2024,SE,FT,Business Intelligence Engineer,108500,USD,108500,US,100,US,M,Data Engineer
601,2024,SE,FT,Business Intelligence Engineer,78800,USD,78800,US,100,US,M,Data Engineer
602,2024,SE,FT,Applied Scientist,294000,USD,294000,US,0,US,M,Data Scientist
